"forms_id","unit_id","gloss_id","gloss","form","source"
38458,16036,28,"f","x̌īn-ǰāɣ̌",2
38460,16046,20,"word","x̌awǰak",2
38468,16083,34,"m","x̌uwast",2
38469,16083,28,"f","x̌awast",2
38504,16254,20,"word","ciluq-gīl",2
38505,16254,28,"f","ciluq-gāl",2
38507,16258,20,"word","ciluq-xox̌",2
38508,16258,28,"f","cilaq-xox̌",2
38509,16259,34,"m","ciluq-ciluq",2
38511,16259,28,"f","cilaq-cilaq",2
38513,16261,20,"word","ciluq-ɣůɣ̌",2
38515,16261,28,"f","cilaq-ɣůw",2
38538,10137,20,"word","padār",2
38539,16336,20,"word","cīncilůq",2
38540,16336,28,"f","cīncilaq",2
38596,10635,28,"f","pilaqast",2
38650,10400,28,"f","pax-δêc",2
38897,16454,20,"word","ʒiqān",2
38898,16462,20,"word","ʒīnʒilāq",2
38899,16462,20,"word","ʒīnʒilāqak",2
38903,16480,20,"word","ʒalik",2
38904,16480,20,"word","ʒaloyik",2
38905,16482,20,"word","ʒalikik",2
38906,16482,20,"word","ʒaloyikik",2
38907,16483,20,"word","ʒal-ʒalik",2
38915,4809,28,"f","divūsk-bic",2
46183,16915,20,"word","čisīʒ",2
48112,18761,28,"f","qaršān",2
48123,18767,28,"f","qat-qat",2
50490,6205,20,"word","stūl",1
50491,6205,20,"word","stūlak",1
55441,11750,28,"f","rošt-gāl",2
55442,11752,28,"f","rošteʒ",2
55443,11754,28,"f","rošti",2
55444,11756,28,"f","roštrāng",2
55445,11757,28,"f","rošt-roštak",2
55446,11757,28,"f","rošt-rošt",2
55447,11759,28,"f","rošt-ʒem",2
55448,11759,28,"f","roš-ʒem",2
55450,11760,28,"f","rošt-ǰāw",2
55451,11760,28,"f","roš-ǰāw",2
56196,11740,28,"f","rorv",2
56207,11784,28,"f","růpcak-bic",2
56220,11805,20,"word","sabêcak",2
56221,11805,20,"word","sabêc",2
57972,19033,28,"f","ǰoyben",2
59392,7657,20,"word","kut",2
59393,7657,28,"f","kat",2
62315,4882,20,"word","dunyo",2
62631,4982,28,"f","dod-ɣêv-čix̌c",2
62632,4982,20,"word","dod-ɣêv-čux̌č",2
62770,5088,20,"word","dungak",2
62771,5088,28,"f","dangak",2
63007,5471,28,"f","židāq-ʒem",2
63008,5471,20,"word","židêq-ʒem",2
63012,5482,20,"word","žiluq",2
63013,5482,28,"f","žilāq",2
63014,5482,28,"f","žilaq",2
63015,5483,20,"word","žiluq-ʒem",2
63016,5483,28,"f","žilāq-ʒem",2
63017,5487,20,"word","žimut",2
63018,5487,28,"f","žimat",2
63063,5549,28,"f","žarn",2
63064,5549,20,"word","žurn",2
63065,5551,20,"word","žurn-bīc",2
63066,5551,28,"f","žarn-bīc",2
63151,5675,20,"word","zarīʒ-buc",2
63152,5675,28,"f","zarīʒ-bic",2
63221,5777,28,"f","zibonenʒ",2
63222,5777,28,"f","zibonīnʒ",2
63223,5777,20,"word","ziboneǰ",2
63224,5777,20,"word","zibonīnǰ",2
63242,5925,28,"f","zīrd-gāl",2
63243,5925,28,"f","zīr-gāl",2
63244,5935,28,"f","zīrd-ǰāɣ̌",2
63245,5935,28,"f","zīr-ǰāɣ̌",2
64181,17546,28,"f","šilakgāl",2
64185,17597,28,"f","šipāk",2
64189,17599,28,"f","šipāk-gāl",2
64190,17601,28,"f","šipāk-nêʒ",2
64191,17603,28,"f","šiparθast",2
64192,17606,20,"word","širīzm",2
64198,17641,28,"f","šitarānak",2
64238,17800,28,"f","šarrast",2
64239,17800,28,"f","šarast",2
64241,17806,28,"f","šatbast",2
64242,17808,28,"f","šatrāng",2
64564,18134,28,"f","ɣarrast",2
64565,18134,28,"f","ɣarast",2
64567,18138,28,"f","ɣattast",2
64568,18138,28,"f","ɣatast",2
64572,18140,28,"f","ɣat-ɣat",2
64594,18476,28,"f","qačīr-bic",2
67159,16376,28,"f","carast",2
68871,11746,20,"word","rūšt",2
68874,8230,20,"word","maktab",2
68875,8086,20,"word","lungi",2
68876,8334,20,"word","maskā",1
68882,17224,28,"f","čāɣ̌",2
68884,17224,28,"f","-čāɣ̌",2
68887,17683,28,"f","šāli",2
68889,11070,20,"word","pulast",2
68890,11070,20,"word","palast",2
